Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
17,Entry short,2026-05-08 16:55,enter_short,4728,1,47280,-61.24,-0.13,1.24,168.38,0.36,-105.62,-0.22,-259.08,-0.52,61
18,Exit long,2026-05-11 05:00,flatten,4684.2,1,47040,-199.24,-0.42,1.24,49.38,0.10,-198.62,-0.42,-458.32,-0.92,16
18,Entry long,2026-05-11 03:40,enter_long,4704,1,47040,-199.24,-0.42,1.24,49.38,0.10,-198.62,-0.42,-458.32,-0.92,16
19,Exit short,2026-05-11 07:45,flatten,4668.2,1,46913,229.76,0.49,1.24,230.38,0.49,-71.62,-0.15,-228.56,-0.46,32
19,Entry short,2026-05-11 05:05,enter_short,4691.3,1,46913,229.76,0.49,1.24,230.38,0.49,-71.62,-0.15,-228.56,-0.46,32
20,Exit short,2026-05-11 11:30,flatten,4664.4,1,46806,160.76,0.34,1.24,161.38,0.34,-70.62,-0.15,-67.8,-0.14,21
20,Entry short,2026-05-11 09:45,enter_short,4680.6,1,46806,160.76,0.34,1.24,161.38,0.34,-70.62,-0.15,-67.8,-0.14,21
21,Exit short,2026-05-11 22:00,EOD Exit,4743.9,1,47298,-142.24,-0.30,1.24,125.38,0.27,-165.62,-0.35,-210.04,-0.42,40
21,Entry short,2026-05-11 18:40,enter_short,4729.8,1,47298,-142.24,-0.30,1.24,125.38,0.27,-165.62,-0.35,-210.04,-0.42,40
22,Exit short,2026-05-12 03:35,flatten,4733.8,1,47561,221.76,0.47,1.24,222.38,0.47,-55.62,-0.12,11.72,0.02,4
22,Entry short,2026-05-12 03:15,enter_short,4756.1,1,47561,221.76,0.47,1.24,222.38,0.47,-55.62,-0.12,11.72,0.02,4
23,Exit long,2026-05-12 12:35,flatten,4699.8,1,47127,-130.24,-0.28,1.24,44.38,0.09,-129.62,-0.28,-118.52,-0.24,30
