Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
53,Entry long,2026-06-22 16:47,LS,30673.25,2,122693,-250.24,-0.20,1.24,35.38,0.03,-249.62,-0.20,-633.72,-0.06,4
54,Exit long,2026-06-23 07:14,SL,30226.5,2,121008,-103.24,-0.09,1.24,40.38,0.03,-102.62,-0.08,-736.96,-0.07,3
54,Entry long,2026-06-23 07:11,LS,30252,2,121008,-103.24,-0.09,1.24,40.38,0.03,-102.62,-0.08,-736.96,-0.07,3
55,Exit long,2026-06-23 11:12,TP,29892.75,2,119335,234.76,0.20,1.24,235.38,0.20,-217.62,-0.18,-502.2,-0.05,41
55,Entry long,2026-06-23 10:31,LS,29833.75,2,119335,234.76,0.20,1.24,235.38,0.20,-217.62,-0.18,-502.2,-0.05,41
56,Exit long,2026-06-23 15:52,TP,29886.25,2,119003,540.76,0.45,1.24,541.38,0.45,-320.62,-0.27,38.56,0.00,19
56,Entry long,2026-06-23 15:33,LS,29750.75,2,119003,540.76,0.45,1.24,541.38,0.45,-320.62,-0.27,38.56,0.00,19
57,Exit long,2026-06-24 15:41,SL,29634,2,119170,-635.24,-0.53,1.24,203.38,0.17,-634.62,-0.53,-596.68,-0.06,8
57,Entry long,2026-06-24 15:33,LS,29792.5,2,119170,-635.24,-0.53,1.24,203.38,0.17,-634.62,-0.53,-596.68,-0.06,8
58,Exit long,2026-06-24 15:48,SL,29602.25,2,118732,-324.24,-0.27,1.24,127.38,0.11,-323.62,-0.27,-920.92,-0.09,2
58,Entry long,2026-06-24 15:46,LS,29683,2,118732,-324.24,-0.27,1.24,127.38,0.11,-323.62,-0.27,-920.92,-0.09,2
59,Exit long,2026-06-24 16:20,SL,29562.25,2,118894,-646.24,-0.54,1.24,265.38,0.22,-645.62,-0.54,-1567.16,-0.16,29
59,Entry long,2026-06-24 15:51,LS,29723.5,2,118894,-646.24,-0.54,1.24,265.38,0.22,-645.62,-0.54,-1567.16,-0.16,29
60,Exit short,2026-06-24 16:59,SL,29879.5,2,119248,-271.24,-0.23,1.24,86.38,0.07,-270.62,-0.23,-1838.4,-0.18,4
60,Entry short,2026-06-24 16:55,LS,29812,2,119248,-271.24,-0.23,1.24,86.38,0.07,-270.62,-0.23,-1838.4,-0.18,4
61,Exit short,2026-06-24 17:07,TP,29820.25,2,119458,175.76,0.15,1.24,176.38,0.15,-68.62,-0.06,-1662.64,-0.17,4
61,Entry short,2026-06-24 17:03,LS,29864.5,2,119458,175.76,0.15,1.24,176.38,0.15,-68.62,-0.06,-1662.64,-0.17,4
62,Exit short,2026-06-25 07:56,TP,30084,2,120414,76.76,0.06,1.24,77.38,0.06,-15.62,-0.01,-1585.88,-0.16,10
62,Entry short,2026-06-25 07:46,LS,30103.5,2,120414,76.76,0.06,1.24,77.38,0.06,-15.62,-0.01,-1585.88,-0.16,10
63,Exit long,2026-06-25 22:01,EOD flat,29833.75,2,118426,907.76,0.77,1.24,1139.38,0.96,-576.62,-0.49,-678.12,-0.07,351
63,Entry long,2026-06-25 16:10,LS,29606.5,2,118426,907.76,0.77,1.24,1139.38,0.96,-576.62,-0.49,-678.12,-0.07,351
64,Exit long,2026-06-26 15:58,TP,29461.25,2,117284,559.76,0.48,1.24,560.38,0.48,-407.62,-0.35,-118.36,-0.01,22
64,Entry long,2026-06-26 15:36,LS,29321,2,117284,559.76,0.48,1.24,560.38,0.48,-407.62,-0.35,-118.36,-0.01,22
65,Exit short,2026-06-26 16:20,SL,29606.75,2,118124,-304.24,-0.26,1.24,40.38,0.03,-303.62,-0.26,-422.6,-0.04,2
65,Entry short,2026-06-26 16:18,LS,29531,2,118124,-304.24,-0.26,1.24,40.38,0.03,-303.62,-0.26,-422.6,-0.04,2
66,Exit short,2026-06-29 08:31,SL,29678.5,2,118537,-178.24,-0.15,1.24,174.38,0.15,-177.62,-0.15,-600.84,-0.06,28
66,Entry short,2026-06-29 08:03,LS,29634.25,2,118537,-178.24,-0.15,1.24,174.38,0.15,-177.62,-0.15,-600.84,-0.06,28
67,Exit short,2026-06-29 11:11,TP,29643.25,2,118753,178.76,0.15,1.24,179.38,0.15,-75.62,-0.06,-422.08,-0.04,32
67,Entry short,2026-06-29 10:39,LS,29688.25,2,118753,178.76,0.15,1.24,179.38,0.15,-75.62,-0.06,-422.08,-0.04,32
68,Exit long,2026-06-29 15:44,TP,29773.75,2,118659,434.76,0.37,1.24,435.38,0.37,-119.62,-0.10,12.68,0.00,12
68,Entry long,2026-06-29 15:32,LS,29664.75,2,118659,434.76,0.37,1.24,435.38,0.37,-119.62,-0.10,12.68,0.00,12
69,Exit short,2026-06-29 15:51,SL,29826,2,119067,-238.24,-0.20,1.24,181.38,0.15,-237.62,-0.20,-225.56,-0.02,1
69,Entry short,2026-06-29 15:50,LS,29766.75,2,119067,-238.24,-0.20,1.24,181.38,0.15,-237.62,-0.20,-225.56,-0.02,1
70,Exit long,2026-06-29 16:29,TP,29537.25,2,117620,527.76,0.45,1.24,528.38,0.45,-272.62,-0.23,302.2,0.03,7
70,Entry long,2026-06-29 16:22,LS,29405,2,117620,527.76,0.45,1.24,528.38,0.45,-272.62,-0.23,302.2,0.03,7
71,Exit short,2026-06-30 07:26,TP,30166,2,120769,103.76,0.09,1.24,104.38,0.09,-16.62,-0.01,405.96,0.04,16
71,Entry short,2026-06-30 07:10,LS,30192.25,2,120769,103.76,0.09,1.24,104.38,0.09,-16.62,-0.01,405.96,0.04,16
72,Exit short,2026-06-30 15:51,SL,30265.75,2,120746,-318.24,-0.26,1.24,134.38,0.11,-317.62,-0.26,87.72,0.01,11
72,Entry short,2026-06-30 15:40,LS,30186.5,2,120746,-318.24,-0.26,1.24,134.38,0.11,-317.62,-0.26,87.72,0.01,11
73,Exit short,2026-06-30 16:03,SL,30373.75,2,121263,-233.24,-0.19,1.24,165.38,0.14,-232.62,-0.19,-145.52,-0.01,2
73,Entry short,2026-06-30 16:01,LS,30315.75,2,121263,-233.24,-0.19,1.24,165.38,0.14,-232.62,-0.19,-145.52,-0.01,2
74,Exit long,2026-07-01 08:47,TP,30412.5,2,121551,97.76,0.08,1.24,98.38,0.08,-17.62,-0.01,-47.76,0.00,19
74,Entry long,2026-07-01 08:28,LS,30387.75,2,121551,97.76,0.08,1.24,98.38,0.08,-17.62,-0.01,-47.76,0.00,19
75,Exit long,2026-07-01 15:53,TP,30259,2,120690,344.76,0.29,1.24,345.38,0.29,-242.62,-0.20,297,0.03,10
75,Entry long,2026-07-01 15:43,LS,30172.5,2,120690,344.76,0.29,1.24,345.38,0.29,-242.62,-0.20,297,0.03,10
76,Exit long,2026-07-02 08:46,SL,29945.75,2,119925,-143.24,-0.12,1.24,105.38,0.09,-142.62,-0.12,153.76,0.02,27
76,Entry long,2026-07-02 08:19,LS,29981.25,2,119925,-143.24,-0.12,1.24,105.38,0.09,-142.62,-0.12,153.76,0.02,27
77,Exit long,2026-07-02 09:05,SL,29892.5,2,119742,-173.24,-0.14,1.24,46.38,0.04,-172.62,-0.14,-19.48,0.00,9
77,Entry long,2026-07-02 08:56,LS,29935.5,2,119742,-173.24,-0.14,1.24,46.38,0.04,-172.62,-0.14,-19.48,0.00,9
78,Exit short,2026-07-02 14:56,TP,30171.5,2,120985,297.76,0.25,1.24,298.38,0.25,-117.62,-0.10,278.28,0.03,14
78,Entry short,2026-07-02 14:42,LS,30246.25,2,120985,297.76,0.25,1.24,298.38,0.25,-117.62,-0.10,278.28,0.03,14
79,Exit long,2026-07-02 16:48,SL,29774.75,2,119361,-263.24,-0.22,1.24,110.38,0.09,-262.62,-0.22,15.04,0.00,1
79,Entry long,2026-07-02 16:47,LS,29840.25,2,119361,-263.24,-0.22,1.24,110.38,0.09,-262.62,-0.22,15.04,0.00,1
80,Exit short,2026-07-03 07:33,SL,29834.75,2,119205,-135.24,-0.11,1.24,28.38,0.02,-134.62,-0.11,-120.2,-0.01,10
80,Entry short,2026-07-03 07:23,LS,29801.25,2,119205,-135.24,-0.11,1.24,28.38,0.02,-134.62,-0.11,-120.2,-0.01,10
81,Exit short,2026-07-06 00:00,SL,29957.75,2,119637,-195.24,-0.16,1.24,113.38,0.09,-194.62,-0.16,-315.44,-0.03,201
81,Entry short,2026-07-03 15:39,LS,29909.25,2,119637,-195.24,-0.16,1.24,113.38,0.09,-194.62,-0.16,-315.44,-0.03,201
82,Exit long,2026-07-06 16:32,TP,30042.75,2,119635,534.76,0.45,1.24,535.38,0.45,-491.62,-0.41,219.32,0.02,59
82,Entry long,2026-07-06 15:33,LS,29908.75,2,119635,534.76,0.45,1.24,535.38,0.45,-491.62,-0.41,219.32,0.02,59
83,Exit long,2026-07-07 07:25,SL,29575.75,2,118372,-70.24,-0.06,1.24,62.38,0.05,-69.62,-0.06,149.08,0.01,7
83,Entry long,2026-07-07 07:18,LS,29593,2,118372,-70.24,-0.06,1.24,62.38,0.05,-69.62,-0.06,149.08,0.01,7
84,Exit long,2026-07-07 15:33,SL,29567.25,2,118541,-273.24,-0.23,1.24,105.38,0.09,-272.62,-0.23,-124.16,-0.01,2
84,Entry long,2026-07-07 15:31,LS,29635.25,2,118541,-273.24,-0.23,1.24,105.38,0.09,-272.62,-0.23,-124.16,-0.01,2
85,Exit long,2026-07-07 15:51,SL,29489.25,2,118380,-424.24,-0.36,1.24,7.38,0.01,-423.62,-0.36,-548.4,-0.05,6
85,Entry long,2026-07-07 15:45,LS,29595,2,118380,-424.24,-0.36,1.24,7.38,0.01,-423.62,-0.36,-548.4,-0.05,6
86,Exit long,2026-07-07 16:23,SL,29304.75,2,117460,-242.24,-0.21,1.24,51.38,0.04,-241.62,-0.21,-790.64,-0.08,3
86,Entry long,2026-07-07 16:20,LS,29365,2,117460,-242.24,-0.21,1.24,51.38,0.04,-241.62,-0.21,-790.64,-0.08,3
87,Exit long,2026-07-07 16:35,SL,29257.75,2,117214,-184.24,-0.16,1.24,96.38,0.08,-183.62,-0.16,-974.88,-0.10,5
87,Entry long,2026-07-07 16:30,LS,29303.5,2,117214,-184.24,-0.16,1.24,96.38,0.08,-183.62,-0.16,-974.88,-0.10,5
88,Exit long,2026-07-08 10:36,SL,29033.25,2,116302,-170.24,-0.15,1.24,116.38,0.10,-169.62,-0.15,-1145.12,-0.11,3
88,Entry long,2026-07-08 10:33,LS,29075.5,2,116302,-170.24,-0.15,1.24,116.38,0.10,-169.62,-0.15,-1145.12,-0.11,3
89,Exit short,2026-07-08 19:41,TP,29397.25,2,117714,123.76,0.11,1.24,124.38,0.11,-23.62,-0.02,-1021.36,-0.10,2
89,Entry short,2026-07-08 19:39,LS,29428.5,2,117714,123.76,0.11,1.24,124.38,0.11,-23.62,-0.02,-1021.36,-0.10,2
90,Exit short,2026-07-09 07:55,SL,29599,2,118130,-267.24,-0.23,1.24,232.38,0.20,-266.62,-0.23,-1288.6,-0.13,36
90,Entry short,2026-07-09 07:19,LS,29532.5,2,118130,-267.24,-0.23,1.24,232.38,0.20,-266.62,-0.23,-1288.6,-0.13,36
91,Exit short,2026-07-09 10:03,SL,29708.5,2,118696,-139.24,-0.12,1.24,39.38,0.03,-138.62,-0.12,-1427.84,-0.14,5
91,Entry short,2026-07-09 09:58,LS,29674,2,118696,-139.24,-0.12,1.24,39.38,0.03,-138.62,-0.12,-1427.84,-0.14,5
92,Exit short,2026-07-09 14:46,TP,29737.75,2,119051,98.76,0.08,1.24,99.38,0.08,-4.62,0.00,-1329.08,-0.13,3
92,Entry short,2026-07-09 14:43,LS,29762.75,2,119051,98.76,0.08,1.24,99.38,0.08,-4.62,0.00,-1329.08,-0.13,3
93,Exit short,2026-07-09 15:42,SL,29864,2,119268,-189.24,-0.16,1.24,21.38,0.02,-188.62,-0.16,-1518.32,-0.15,1
93,Entry short,2026-07-09 15:41,LS,29817,2,119268,-189.24,-0.16,1.24,21.38,0.02,-188.62,-0.16,-1518.32,-0.15,1
94,Exit short,2026-07-09 16:15,TP,29710.75,2,119285,440.76,0.37,1.24,441.38,0.37,-53.62,-0.04,-1077.56,-0.11,4
94,Entry short,2026-07-09 16:11,LS,29821.25,2,119285,440.76,0.37,1.24,441.38,0.37,-53.62,-0.04,-1077.56,-0.11,4
95,Exit long,2026-07-10 09:53,SL,29773.75,2,119274,-180.24,-0.15,1.24,55.38,0.05,-179.62,-0.15,-1257.8,-0.13,82
95,Entry long,2026-07-10 08:31,LS,29818.5,2,119274,-180.24,-0.15,1.24,55.38,0.05,-179.62,-0.15,-1257.8,-0.13,82
96,Exit short,2026-07-10 15:49,SL,29938.75,2,119221,-535.24,-0.45,1.24,26.38,0.02,-534.62,-0.45,-1793.04,-0.18,8
96,Entry short,2026-07-10 15:41,LS,29805.25,2,119221,-535.24,-0.45,1.24,26.38,0.02,-534.62,-0.45,-1793.04,-0.18,8
97,Exit short,2026-07-10 16:19,TP,29903.75,2,119747,130.76,0.11,1.24,131.38,0.11,-120.62,-0.10,-1662.28,-0.17,24
97,Entry short,2026-07-10 15:55,LS,29936.75,2,119747,130.76,0.11,1.24,131.38,0.11,-120.62,-0.10,-1662.28,-0.17,24
98,Exit long,2026-07-10 18:50,TP,30035.25,2,119423,716.76,0.60,1.24,717.38,0.60,-88.62,-0.07,-945.52,-0.09,101
98,Entry long,2026-07-10 17:09,LS,29855.75,2,119423,716.76,0.60,1.24,717.38,0.60,-88.62,-0.07,-945.52,-0.09,101
99,Exit long,2026-07-13 07:10,TP,29678.25,2,118567,144.76,0.12,1.24,145.38,0.12,-39.62,-0.03,-800.76,-0.08,5
99,Entry long,2026-07-13 07:05,LS,29641.75,2,118567,144.76,0.12,1.24,145.38,0.12,-39.62,-0.03,-800.76,-0.08,5
100,Exit long,2026-07-13 10:12,TP,29698.75,2,118488,305.76,0.26,1.24,306.38,0.26,-147.62,-0.12,-495,-0.05,157
100,Entry long,2026-07-13 07:35,LS,29622,2,118488,305.76,0.26,1.24,306.38,0.26,-147.62,-0.12,-495,-0.05,157
101,Exit long,2026-07-13 16:00,TP,29656,2,118345,277.76,0.23,1.24,278.38,0.24,-6.62,-0.01,-217.24,-0.02,2
101,Entry long,2026-07-13 15:58,LS,29586.25,2,118345,277.76,0.23,1.24,278.38,0.24,-6.62,-0.01,-217.24,-0.02,2
102,Exit short,2026-07-14 08:14,SL,29634,2,118405,-132.24,-0.11,1.24,94.38,0.08,-131.62,-0.11,-349.48,-0.03,39
102,Entry short,2026-07-14 07:35,LS,29601.25,2,118405,-132.24,-0.11,1.24,94.38,0.08,-131.62,-0.11,-349.48,-0.03,39
103,Exit short,2026-07-14 16:15,TP,29624.25,2,119095,596.76,0.50,1.24,597.38,0.50,-233.62,-0.20,247.28,0.02,59
103,Entry short,2026-07-14 15:16,LS,29773.75,2,119095,596.76,0.50,1.24,597.38,0.50,-233.62,-0.20,247.28,0.02,59
104,Exit short,2026-07-15 07:31,TP,29969.75,2,120059,178.76,0.15,1.24,179.38,0.15,-48.62,-0.04,426.04,0.04,27
104,Entry short,2026-07-15 07:04,LS,30014.75,2,120059,178.76,0.15,1.24,179.38,0.15,-48.62,-0.04,426.04,0.04,27
105,Exit long,2026-07-15 16:20,SL,29753.25,2,119413,-401.24,-0.34,1.24,155.38,0.13,-400.62,-0.34,24.8,0.00,18
105,Entry long,2026-07-15 16:02,LS,29853.25,2,119413,-401.24,-0.34,1.24,155.38,0.13,-400.62,-0.34,24.8,0.00,18
106,Exit long,2026-07-15 17:17,SL,29535,2,118405,-266.24,-0.22,1.24,241.38,0.20,-265.62,-0.22,-241.44,-0.02,32
106,Entry long,2026-07-15 16:45,LS,29601.25,2,118405,-266.24,-0.22,1.24,241.38,0.20,-265.62,-0.22,-241.44,-0.02,32
107,Exit short,2026-07-16 07:25,SL,29773,2,118977,-116.24,-0.10,1.24,19.38,0.02,-115.62,-0.10,-357.68,-0.04,7
107,Entry short,2026-07-16 07:18,LS,29744.25,2,118977,-116.24,-0.10,1.24,19.38,0.02,-115.62,-0.10,-357.68,-0.04,7
108,Exit long,2026-07-16 09:55,SL,29555,2,118325,-106.24,-0.09,1.24,9.38,0.01,-105.62,-0.09,-463.92,-0.05,5
108,Entry long,2026-07-16 09:50,LS,29581.25,2,118325,-106.24,-0.09,1.24,9.38,0.01,-105.62,-0.09,-463.92,-0.05,5
109,Exit long,2026-07-16 15:41,SL,29351.75,2,117791,-385.24,-0.33,1.24,336.38,0.29,-384.62,-0.33,-849.16,-0.08,102
109,Entry long,2026-07-16 13:59,LS,29447.75,2,117791,-385.24,-0.33,1.24,336.38,0.29,-384.62,-0.33,-849.16,-0.08,102
110,Exit long,2026-07-16 15:55,SL,29263,2,117243,-192.24,-0.16,1.24,171.38,0.15,-191.62,-0.16,-1041.4,-0.10,3
110,Entry long,2026-07-16 15:52,LS,29310.75,2,117243,-192.24,-0.16,1.24,171.38,0.15,-191.62,-0.16,-1041.4,-0.10,3
111,Exit long,2026-07-17 08:08,SL,28724.75,2,115037,-139.24,-0.12,1.24,62.38,0.05,-138.62,-0.12,-1180.64,-0.12,23
111,Entry long,2026-07-17 07:45,LS,28759.25,2,115037,-139.24,-0.12,1.24,62.38,0.05,-138.62,-0.12,-1180.64,-0.12,23
112,Exit long,2026-07-17 10:54,TP,28620,2,114347,131.76,0.12,1.24,132.38,0.12,-20.62,-0.02,-1048.88,-0.10,9
112,Entry long,2026-07-17 10:45,LS,28586.75,2,114347,131.76,0.12,1.24,132.38,0.12,-20.62,-0.02,-1048.88,-0.10,9
113,Exit long,2026-07-17 15:52,TP,28561,2,113936,306.76,0.27,1.24,307.38,0.27,-46.62,-0.04,-742.12,-0.07,4
113,Entry long,2026-07-17 15:48,LS,28484,2,113936,306.76,0.27,1.24,307.38,0.27,-46.62,-0.04,-742.12,-0.07,4
114,Exit short,2026-07-17 16:17,SL,28864.75,2,115254,-206.24,-0.18,1.24,138.38,0.12,-205.62,-0.18,-948.36,-0.09,4
114,Entry short,2026-07-17 16:13,LS,28813.5,2,115254,-206.24,-0.18,1.24,138.38,0.12,-205.62,-0.18,-948.36,-0.09,4
115,Exit short,2026-07-20 13:05,SL,28999.5,2,115814,-185.24,-0.16,1.24,129.38,0.11,-184.62,-0.16,-1133.6,-0.11,69
115,Entry short,2026-07-20 11:56,LS,28953.5,2,115814,-185.24,-0.16,1.24,129.38,0.11,-184.62,-0.16,-1133.6,-0.11,69
116,Exit short,2026-07-20 13:47,TP,29063.75,2,116351,94.76,0.08,1.24,95.38,0.08,-40.62,-0.03,-1038.84,-0.10,2
116,Entry short,2026-07-20 13:45,LS,29087.75,2,116351,94.76,0.08,1.24,95.38,0.08,-40.62,-0.03,-1038.84,-0.10,2
117,Exit short,2026-07-20 15:49,TP,29125.25,2,116638,135.76,0.12,1.24,136.38,0.12,-5.62,0.00,-903.08,-0.09,2
117,Entry short,2026-07-20 15:47,LS,29159.5,2,116638,135.76,0.12,1.24,136.38,0.12,-5.62,0.00,-903.08,-0.09,2
118,Exit short,2026-07-21 08:23,TP,29109.75,2,116504,63.76,0.05,1.24,64.38,0.06,-62.62,-0.05,-839.32,-0.08,7
118,Entry short,2026-07-21 08:16,LS,29126,2,116504,63.76,0.05,1.24,64.38,0.06,-62.62,-0.05,-839.32,-0.08,7
119,Exit short,2026-07-21 11:30,TP,29159.25,2,116714,75.76,0.06,1.24,76.38,0.07,-36.62,-0.03,-763.56,-0.08,6
119,Entry short,2026-07-21 11:24,LS,29178.5,2,116714,75.76,0.06,1.24,76.38,0.07,-36.62,-0.03,-763.56,-0.08,6
120,Exit short,2026-07-21 15:46,TP,29122,2,116740,250.76,0.21,1.24,251.38,0.22,-160.62,-0.14,-512.8,-0.05,15
120,Entry short,2026-07-21 15:31,LS,29185,2,116740,250.76,0.21,1.24,251.38,0.22,-160.62,-0.14,-512.8,-0.05,15
121,Exit long,2026-07-21 16:08,SL,29079.5,2,116539,-222.24,-0.19,1.24,0.38,0.00,-221.62,-0.19,-735.04,-0.07,1
121,Entry long,2026-07-21 16:07,LS,29134.75,2,116539,-222.24,-0.19,1.24,0.38,0.00,-221.62,-0.19,-735.04,-0.07,1
122,Exit long,2026-07-22 07:36,SL,29160.25,2,116729,-89.24,-0.08,1.24,2.38,0.00,-88.62,-0.08,-824.28,-0.08,1
122,Entry long,2026-07-22 07:35,LS,29182.25,2,116729,-89.24,-0.08,1.24,2.38,0.00,-88.62,-0.08,-824.28,-0.08,1
123,Exit long,2026-07-22 08:36,TP,29105.25,2,116328,91.76,0.08,1.24,92.38,0.08,-58.62,-0.05,-732.52,-0.07,11
123,Entry long,2026-07-22 08:25,LS,29082,2,116328,91.76,0.08,1.24,92.38,0.08,-58.62,-0.05,-732.52,-0.07,11
124,Exit short,2026-07-22 15:53,SL,29219.75,2,116700,-180.24,-0.15,1.24,91.38,0.08,-179.62,-0.15,-912.76,-0.09,5
124,Entry short,2026-07-22 15:48,LS,29175,2,116700,-180.24,-0.15,1.24,91.38,0.08,-179.62,-0.15,-912.76,-0.09,5
125,Exit short,2026-07-22 17:32,TP,29315.25,2,117318,55.76,0.05,1.24,56.38,0.05,-24.62,-0.02,-857,-0.09,3
125,Entry short,2026-07-22 17:29,LS,29329.5,2,117318,55.76,0.05,1.24,56.38,0.05,-24.62,-0.02,-857,-0.09,3
126,Exit long,2026-07-23 09:42,SL,28952,2,116010,-203.24,-0.18,1.24,144.38,0.12,-202.62,-0.17,-1060.24,-0.11,26
126,Entry long,2026-07-23 09:16,LS,29002.5,2,116010,-203.24,-0.18,1.24,144.38,0.12,-202.62,-0.17,-1060.24,-0.11,26
127,Exit long,2026-07-23 15:42,TP,28865.75,2,115041,420.76,0.37,1.24,421.38,0.37,-99.62,-0.09,-639.48,-0.06,7
127,Entry long,2026-07-23 15:35,LS,28760.25,2,115041,420.76,0.37,1.24,421.38,0.37,-99.62,-0.09,-639.48,-0.06,7
128,Exit long,2026-07-24 15:40,SL,28497.5,2,114242,-253.24,-0.22,1.24,246.38,0.22,-252.62,-0.22,-892.72,-0.09,7
128,Entry long,2026-07-24 15:33,LS,28560.5,2,114242,-253.24,-0.22,1.24,246.38,0.22,-252.62,-0.22,-892.72,-0.09,7
129,Exit long,2026-07-24 16:19,SL,28303.5,2,113560,-347.24,-0.31,1.24,246.38,0.22,-346.62,-0.31,-1239.96,-0.12,11
129,Entry long,2026-07-24 16:08,LS,28390,2,113560,-347.24,-0.31,1.24,246.38,0.22,-346.62,-0.31,-1239.96,-0.12,11
130,Exit short,2026-07-27 11:46,SL,28750.75,2,114883,-121.24,-0.11,1.24,10.38,0.01,-120.62,-0.10,-1361.2,-0.14,45
130,Entry short,2026-07-27 11:01,LS,28720.75,2,114883,-121.24,-0.11,1.24,10.38,0.01,-120.62,-0.10,-1361.2,-0.14,45
131,Exit long,2026-07-27 15:42,SL,28485,2,114414,-475.24,-0.42,1.24,41.38,0.04,-474.62,-0.41,-1836.44,-0.18,6
131,Entry long,2026-07-27 15:36,LS,28603.5,2,114414,-475.24,-0.42,1.24,41.38,0.04,-474.62,-0.41,-1836.44,-0.18,6
132,Exit long,2026-07-27 16:49,TP,28055.75,2,111986,235.76,0.21,1.24,236.38,0.21,-45.62,-0.04,-1600.68,-0.16,3
132,Entry long,2026-07-27 16:46,LS,27996.5,2,111986,235.76,0.21,1.24,236.38,0.21,-45.62,-0.04,-1600.68,-0.16,3
133,Exit long,2026-07-28 07:57,SL,27875,2,111652,-153.24,-0.14,1.24,44.38,0.04,-152.62,-0.14,-1753.92,-0.18,19
133,Entry long,2026-07-28 07:38,LS,27913,2,111652,-153.24,-0.14,1.24,44.38,0.04,-152.62,-0.14,-1753.92,-0.18,19
134,Exit long,2026-07-28 15:59,SL,27656.75,2,110912,-286.24,-0.26,1.24,278.38,0.25,-285.62,-0.26,-2040.16,-0.20,10
134,Entry long,2026-07-28 15:49,LS,27728,2,110912,-286.24,-0.26,1.24,278.38,0.25,-285.62,-0.26,-2040.16,-0.20,10
135,Exit short,2026-07-28 18:00,SL,28064.25,2,112081,-177.24,-0.16,1.24,2.38,0.00,-176.62,-0.16,-2217.4,-0.22,4
135,Entry short,2026-07-28 17:56,LS,28020.25,2,112081,-177.24,-0.16,1.24,2.38,0.00,-176.62,-0.16,-2217.4,-0.22,4
136,Exit long,2026-07-29 16:12,SL,27666,2,111013,-350.24,-0.32,1.24,294.38,0.27,-349.62,-0.31,-2567.64,-0.26,11
136,Entry long,2026-07-29 16:01,LS,27753.25,2,111013,-350.24,-0.32,1.24,294.38,0.27,-349.62,-0.31,-2567.64,-0.26,11
137,Exit long,2026-07-29 16:31,TP,27611.75,2,110298,147.76,0.13,1.24,148.38,0.13,-37.62,-0.03,-2419.88,-0.24,2
137,Entry long,2026-07-29 16:29,LS,27574.5,2,110298,147.76,0.13,1.24,148.38,0.13,-37.62,-0.03,-2419.88,-0.24,2
138,Exit short,2026-07-29 21:02,SL,28098.75,2,112186,-210.24,-0.19,1.24,95.38,0.09,-209.62,-0.19,-2630.12,-0.26,5
138,Entry short,2026-07-29 20:57,LS,28046.5,2,112186,-210.24,-0.19,1.24,95.38,0.09,-209.62,-0.19,-2630.12,-0.26,5
139,Exit long,2026-07-30 07:15,TP,27473.5,2,109787,105.76,0.10,1.24,106.38,0.10,-105.62,-0.10,-2524.36,-0.25,9
139,Entry long,2026-07-30 07:06,LS,27446.75,2,109787,105.76,0.10,1.24,106.38,0.10,-105.62,-0.10,-2524.36,-0.25,9
140,Exit short,2026-07-30 13:38,SL,27725.5,2,110719,-184.24,-0.17,1.24,24.38,0.02,-183.62,-0.17,-2708.6,-0.27,5
140,Entry short,2026-07-30 13:33,LS,27679.75,2,110719,-184.24,-0.17,1.24,24.38,0.02,-183.62,-0.17,-2708.6,-0.27,5
141,Exit short,2026-07-30 15:55,SL,28128,2,112249,-264.24,-0.24,1.24,28.38,0.03,-263.62,-0.23,-2972.84,-0.30,2
141,Entry short,2026-07-30 15:53,LS,28062.25,2,112249,-264.24,-0.24,1.24,28.38,0.03,-263.62,-0.23,-2972.84,-0.30,2
142,Exit short,2026-07-30 16:27,SL,28185.5,2,112422,-321.24,-0.29,1.24,153.38,0.14,-320.62,-0.29,-3294.08,-0.33,19
142,Entry short,2026-07-30 16:08,LS,28105.5,2,112422,-321.24,-0.29,1.24,153.38,0.14,-320.62,-0.29,-3294.08,-0.33,19
143,Exit short,2026-07-30 16:44,TP,28166.5,2,112827,159.76,0.14,1.24,160.38,0.14,-149.62,-0.13,-3134.32,-0.31,8
143,Entry short,2026-07-30 16:36,LS,28206.75,2,112827,159.76,0.14,1.24,160.38,0.14,-149.62,-0.13,-3134.32,-0.31,8
144,Exit short,2026-07-31 07:34,TP,28545.5,2,114259,75.76,0.07,1.24,76.38,0.07,-6.62,-0.01,-3058.56,-0.31,2
144,Entry short,2026-07-31 07:32,LS,28564.75,2,114259,75.76,0.07,1.24,76.38,0.07,-6.62,-0.01,-3058.56,-0.31,2
145,Exit short,2026-07-31 11:30,TP,28583.75,2,114454,117.76,0.10,1.24,118.38,0.10,-57.62,-0.05,-2940.8,-0.29,13
145,Entry short,2026-07-31 11:17,LS,28613.5,2,114454,117.76,0.10,1.24,118.38,0.10,-57.62,-0.05,-2940.8,-0.29,13
146,Exit short,2026-07-31 15:38,TP,28591.75,2,114637,268.76,0.23,1.24,269.38,0.23,-15.62,-0.01,-2672.04,-0.27,0
146,Entry short,2026-07-31 15:38,LS,28659.25,2,114637,268.76,0.23,1.24,269.38,0.23,-15.62,-0.01,-2672.04,-0.27,0
147,Exit long,2026-07-31 15:53,SL,28317,2,113568,-301.24,-0.27,1.24,64.38,0.06,-300.62,-0.26,-2973.28,-0.30,1
