Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
121,Entry short,2026-08-24 15:32,M4 Short,29112.75,1,58225.5,217.26,0.37,1.24,317.88,0.55,-65.62,-0.11,5169.96,0.52,14
122,Exit long,2026-08-25 15:33,M3 TP,29360.5,1,58655,64.76,0.11,1.24,65.38,0.11,-5.62,-0.01,5234.72,0.52,2
122,Entry long,2026-08-25 15:31,M3 Long,29327.5,1,58655,64.76,0.11,1.24,65.38,0.11,-5.62,-0.01,5234.72,0.52,2
123,Exit long,2026-08-25 15:41,M1 TP,29360.5,1,58623.5,96.26,0.16,1.24,96.88,0.17,-22.12,-0.04,5330.98,0.53,2
123,Entry long,2026-08-25 15:39,M1 Long,29311.75,1,58623.5,96.26,0.16,1.24,96.88,0.17,-22.12,-0.04,5330.98,0.53,2
124,Exit short,2026-08-25 17:33,M4 SL,29288,1,58475.5,-101.74,-0.17,1.24,183.88,0.31,-101.12,-0.17,5229.24,0.52,72
124,Entry short,2026-08-25 16:21,M4 Short,29237.75,1,58475.5,-101.74,-0.17,1.24,183.88,0.31,-101.12,-0.17,5229.24,0.52,72
125,Exit short,2026-08-26 16:22,M3 TP,29201.5,1,58567,162.76,0.28,1.24,163.38,0.28,-100.12,-0.17,5392,0.54,36
125,Entry short,2026-08-26 15:46,M3 Short,29283.5,1,58567,162.76,0.28,1.24,163.38,0.28,-100.12,-0.17,5392,0.54,36
126,Exit long,2026-08-27 15:44,RCL TP,29553.5,1,59071.5,34.26,0.06,1.24,34.88,0.06,-3.12,-0.01,5426.26,0.54,1
126,Entry long,2026-08-27 15:43,Reclaim Long C1,29535.75,1,59071.5,34.26,0.06,1.24,34.88,0.06,-3.12,-0.01,5426.26,0.54,1
127,Exit long,2026-08-27 16:05,RCL TP,29553.5,1,59097.5,8.26,0.01,1.24,8.88,0.02,-55.12,-0.09,5434.52,0.54,2
127,Entry long,2026-08-27 16:03,Reclaim Long C2,29548.75,1,59097.5,8.26,0.01,1.24,8.88,0.02,-55.12,-0.09,5434.52,0.54,2
128,Exit long,2026-08-28 15:37,M3 TP,29648,1,59256.5,38.26,0.06,1.24,38.88,0.07,-5.12,-0.01,5472.78,0.55,1
128,Entry long,2026-08-28 15:36,M3 Long,29628.25,1,59256.5,38.26,0.06,1.24,38.88,0.07,-5.12,-0.01,5472.78,0.55,1
129,Exit long,2026-08-28 16:00,M1 TP,29648,1,59227,67.76,0.11,1.24,68.38,0.12,-22.12,-0.04,5540.54,0.55,1
129,Entry long,2026-08-28 15:59,M1 Long,29613.5,1,59227,67.76,0.11,1.24,68.38,0.12,-22.12,-0.04,5540.54,0.55,1
130,Exit long,2026-08-31 16:37,M1 TP,29428.75,1,58748.5,107.76,0.18,1.24,108.38,0.18,-21.12,-0.04,5648.3,0.56,7
130,Entry long,2026-08-31 16:30,M1 Long,29374.25,1,58748.5,107.76,0.18,1.24,108.38,0.18,-21.12,-0.04,5648.3,0.56,7
131,Exit long,2026-09-01 15:47,M3 TP,29130.25,1,58138,121.26,0.21,1.24,121.88,0.21,-19.62,-0.03,5769.56,0.58,5
131,Entry long,2026-09-01 15:42,M3 Long,29069,1,58138,121.26,0.21,1.24,121.88,0.21,-19.62,-0.03,5769.56,0.58,5
132,Exit long,2026-09-01 16:06,M1 TP,29130.25,1,58173,86.26,0.15,1.24,86.88,0.15,-3.62,-0.01,5855.82,0.59,4
132,Entry long,2026-09-01 16:02,M1 Long,29086.5,1,58173,86.26,0.15,1.24,86.88,0.15,-3.62,-0.01,5855.82,0.59,4
133,Exit long,2026-09-02 16:05,M1 TP,29091.25,1,58066,115.26,0.20,1.24,115.88,0.20,-2.12,0.00,5971.08,0.60,3
133,Entry long,2026-09-02 16:02,M1 Long,29033,1,58066,115.26,0.20,1.24,115.88,0.20,-2.12,0.00,5971.08,0.60,3
134,Exit short,2026-09-03 16:15,M3 Break-even Exit,29324.25,1,58647.5,-2.24,0.00,1.24,163.88,0.28,-103.62,-0.18,5968.84,0.60,32
134,Entry short,2026-09-03 15:43,M3 Short,29323.75,1,58647.5,-2.24,0.00,1.24,163.88,0.28,-103.62,-0.18,5968.84,0.60,32
