Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
270,Exit long,2026-09-02 16:20,POST-TP TRAIL,29148.75,1,58103,193.57,0.33,0.93,232.69,0.40,-56.31,-0.10,6060.68,0.61,24
270,Entry long,2026-09-02 15:56,LONG,29051.5,1,58103,193.57,0.33,0.93,232.69,0.40,-56.31,-0.10,6060.68,0.61,24
271,Exit short,2026-09-02 16:26,FV929 TRAIL,29186.75,1,58345,-29.74,-0.05,1.24,23.88,0.04,-29.12,-0.05,6030.94,0.60,2
271,Entry short,2026-09-02 16:24,FV929_SHORT,29172.5,1,58345,-29.74,-0.05,1.24,23.88,0.04,-29.12,-0.05,6030.94,0.60,2
272,Exit short,2026-09-03 17:00,SL,29375.75,1,58688.5,-63.93,-0.11,0.93,205.19,0.35,-63.31,-0.11,5966.7,0.60,68
272,Entry short,2026-09-03 15:52,SHORT,29344.25,1,58688.5,-63.93,-0.11,0.93,205.19,0.35,-63.31,-0.11,5966.7,0.60,68
273,Exit short,2026-09-03 17:00,SL,29375.75,1,58688.5,-63.93,-0.11,0.93,205.19,0.35,-63.31,-0.11,5903.08,0.59,68
273,Entry short,2026-09-03 15:52,SHORT,29344.25,1,58688.5,-63.93,-0.11,0.93,205.19,0.35,-63.31,-0.11,5903.08,0.59,68
274,Exit long,2026-09-04 17:20,SL,29490.5,1,59049.5,-69.43,-0.12,0.93,37.19,0.06,-68.81,-0.12,5833.34,0.58,13
274,Entry long,2026-09-04 17:07,LONG,29524.75,1,59049.5,-69.43,-0.12,0.93,37.19,0.06,-68.81,-0.12,5833.34,0.58,13
275,Exit long,2026-09-04 17:20,SL,29490.5,1,59049.5,-69.43,-0.12,0.93,37.19,0.06,-68.81,-0.12,5764.22,0.58,13
275,Entry long,2026-09-04 17:07,LONG,29524.75,1,59049.5,-69.43,-0.12,0.93,37.19,0.06,-68.81,-0.12,5764.22,0.58,13
